,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,Heating,HeatingQC,CentralAir,Electrical,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,Has2Floor,HasBsmt
1328,1329,50,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,0.0,0.0,4,4,BrkTil,4,3,1,GasW,5,Y,SBrkr,0,0,2,0,5,3,8,Mod,2,3,Detchd,1920.0,Unf,2,520,2,3,Y,0,1,0,0,1,0,MnPrv,Shed,6,2008,WD,Normal,12.45293662970407,4302,1,1
1329,1330,60,RL,63.0,9084,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,0.0,0.0,3,3,PConc,4,3,1,GasA,4,Y,SBrkr,0,0,2,1,3,3,8,Typ,1,3,Attchd,1998.0,Fin,2,462,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,6,2006,WD,Normal,12.081081821061819,2567,1,1
1330,1331,20,RL,85.0,10000,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,410.0,410.0,4,3,PConc,4,4,3,GasA,5,Y,SBrkr,0,0,2,0,3,4,7,Typ,1,4,Attchd,2006.0,RFn,3,825,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,12,2007,WD,Normal,12.33270970174018,3176,0,1
1331,1332,80,RL,55.0,10780,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,3,3,CBlock,3,3,3,GasA,4,Y,SBrkr,0,0,1,0,3,3,6,Typ,0,0,Detchd,1976.0,Unf,2,576,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,7,2006,WD,Normal,11.794345471549745,1865,0,1
1332,1333,20,RL,67.0,8877,Pave,No Alley,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,3,3,CBlock,3,3,2,GasA,5,Y,SBrkr,1,0,1,0,2,3,3,Typ,1,4,Detchd,1958.0,Unf,1,288,2,2,Y,0,0,0,0,0,0,No Fence,No Shed,5,2009,WD,Normal,11.51293546492023,1632,0,1
1333,1334,50,RM,60.0,7200,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,3,3,CBlock,3,3,1,GasA,5,Y,SBrkr,0,0,1,1,2,4,6,Typ,0,0,Detchd,1951.0,Unf,1,297,3,3,Y,0,1,1,0,0,0,MnPrv,No Shed,7,2006,WD,Normal,11.74006900564972,2163,1,1
1334,1335,160,RM,24.0,2368,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,312.0,312.0,3,3,CBlock,3,3,1,GasA,3,Y,SBrkr,0,0,1,1,3,3,7,Min1,0,0,Attchd,1970.0,Unf,2,440,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,5,2009,WD,Normal,11.736077016252437,2130,1,1
1335,1336,20,RL,80.0,9650,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,360.0,360.0,3,3,CBlock,4,3,1,GasA,3,Y,SBrkr,0,1,2,0,2,3,6,Typ,1,3,Attchd,1977.0,RFn,2,630,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,4,2009,WD,Normal,12.031129798974042,2684,0,1
1336,1337,90,RL,87.0,9246,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,CompShg,Plywood,Plywood,564.0,564.0,3,3,CBlock,3,3,1,GasA,3,Y,SBrkr,0,0,2,0,4,3,8,Typ,0,0,Detchd,1973.0,Unf,2,506,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,11,2008,WD,Normal,11.813037464800539,3312,0,1
1337,1338,30,RM,153.0,4118,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,3,3,CBlock,3,3,1,Grav,2,N,FuseA,0,0,1,0,2,2,4,Typ,0,0,No Garage,1979.0,No Garage,0,0,0,0,N,0,1,0,0,0,0,No Fence,No Shed,3,2006,WD,Normal,10.868587496017359,1386,0,1
1338,1339,60,RL,95.0,13450,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,4,3,PConc,4,3,1,GasA,5,Y,SBrkr,1,0,2,1,3,4,8,Typ,0,0,BuiltIn,2002.0,RFn,2,492,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,6,2006,WD,Normal,12.206077645517674,2777,1,1
1339,1340,20,RL,120.0,9560,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,MetalSd,MetalSd,0.0,0.0,3,4,CBlock,3,3,2,GasA,5,Y,SBrkr,0,0,1,0,3,3,5,Typ,0,0,Attchd,1972.0,RFn,1,288,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,6,2006,WD,Normal,11.763691965388299,1728,0,1
1340,1341,20,RL,70.0,8294,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,3,3,CBlock,3,3,1,GasA,3,Y,SBrkr,0,0,1,0,3,3,5,Typ,0,0,Detchd,1974.0,Unf,4,480,3,3,Y,0,0,0,0,0,0,GdWo,No Shed,6,2007,WD,Normal,11.719947764402807,1730,0,1
1341,1342,20,RL,66.0,13695,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,3,PConc,4,3,1,GasA,5,Y,SBrkr,1,0,1,0,3,4,6,Typ,0,0,Detchd,2004.0,Unf,2,576,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,7,2008,WD,Normal,11.951186847493476,2228,0,1
1342,1343,60,RL,70.0,9375,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,149.0,149.0,4,3,PConc,4,3,1,GasA,5,Y,SBrkr,0,0,2,1,3,4,7,Typ,1,4,Attchd,2002.0,RFn,2,647,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,8,2007,WD,Normal,12.339295865674435,3453,1,1
1343,1344,50,RL,57.0,7558,Pave,No Alley,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,CompShg,BrkFace,Stone,0.0,0.0,3,3,BrkTil,3,3,1,GasA,4,Y,SBrkr,0,0,1,1,3,3,9,Typ,1,3,Detchd,1929.0,Unf,2,342,2,2,Y,0,0,0,0,0,0,No Fence,No Shed,3,2009,WD,Normal,12.083910661257521,2809,1,1
1344,1345,60,RL,85.0,11103,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,4,3,PConc,4,3,1,GasA,5,Y,SBrkr,0,0,2,1,3,4,8,Typ,1,3,Attchd,2006.0,Fin,2,440,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,7,2007,New,Partial,11.95655945119582,2184,1,1
1345,1346,30,RM,50.0,6000,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,0.0,0.0,3,3,PConc,3,3,1,GasA,4,Y,FuseA,0,0,1,0,2,2,5,Typ,0,0,Detchd,1997.0,Unf,1,308,3,3,Y,0,0,1,0,0,0,No Fence,No Shed,7,2007,WD,Normal,11.59451466851004,1920,0,1
1346,1347,20,RL,80.0,20781,Pave,No Alley,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,0.0,0.0,3,3,CBlock,3,3,1,GasA,3,Y,SBrkr,0,0,2,0,3,3,9,Typ,1,4,Attchd,1968.0,RFn,2,508,4,3,Y,0,1,0,1,0,0,No Fence,No Shed,6,2006,WD,Normal,12.47801017053037,3724,0,1
1347,1348,20,RL,93.0,15306,Pave,No Alley,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,100.0,100.0,4,3,PConc,5,3,4,GasA,5,Y,SBrkr,1,0,2,0,3,4,7,Typ,1,4,Attchd,2006.0,Fin,3,712,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,5,2007,New,Partial,12.554840409959793,3508,0,1
1348,1349,20,RL,66.5,16196,Pave,No Alley,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,4,3,PConc,4,3,4,GasA,5,Y,SBrkr,1,0,2,0,3,4,5,Typ,1,2,Attchd,1998.0,RFn,2,514,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,8,2007,WD,Normal,12.278397958261774,2976,0,1
1349,1350,70,RM,50.0,5250,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,3,4,BrkTil,3,2,1,OthW,2,N,SBrkr,0,0,2,0,4,3,8,Typ,0,0,No Garage,1979.0,No Garage,0,0,0,0,Y,0,1,1,0,0,0,No Fence,No Shed,12,2008,WD,Normal,11.711784520403112,2837,1,1
1350,1351,90,RL,91.0,11643,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,5,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,368.0,368.0,3,3,CBlock,3,3,1,GasA,3,Y,SBrkr,1,1,2,2,6,3,12,Typ,0,0,Detchd,1969.0,Unf,4,968,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,8,2009,WD,Normal,12.206077645517674,3882,1,1
1351,1352,60,RL,70.0,9247,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1962,1962,Gable,CompShg,HdBoard,HdBoard,318.0,318.0,3,3,CBlock,3,3,1,GasA,5,Y,SBrkr,0,0,1,1,4,3,8,Typ,1,4,Attchd,1962.0,Fin,2,490,3,3,Y,0,1,0,0,1,0,No Fence,No Shed,3,2008,WD,Normal,12.049424683420915,2574,1,1
1352,1353,50,RM,50.0,6000,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,4,3,BrkTil,3,3,1,GasA,3,Y,SBrkr,0,0,1,0,2,3,4,Typ,0,0,Detchd,1999.0,Unf,2,624,3,3,N,1,0,0,0,0,0,No Fence,No Shed,7,2009,WD,Normal,11.812296455066814,1874,1,1
1353,1354,50,RL,56.0,14720,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,579.0,579.0,4,3,PConc,4,3,3,GasA,5,Y,SBrkr,1,0,2,1,4,4,9,Typ,1,5,Attchd,1996.0,Fin,3,666,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,3,2010,WD,Normal,12.923914877701906,5271,1,1
1354,1355,60,RL,70.0,10316,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,4,3,PConc,4,3,1,GasA,5,Y,SBrkr,1,0,2,1,3,4,7,Typ,1,3,Attchd,2000.0,RFn,3,839,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,6,2008,WD,Normal,12.367345048436391,2857,1,1
1355,1356,80,RL,102.0,10192,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,CompShg,MetalSd,MetalSd,143.0,143.0,3,3,CBlock,3,3,1,GasA,4,Y,SBrkr,0,0,3,0,4,4,8,Typ,1,3,Attchd,1968.0,RFn,2,487,3,3,Y,0,1,0,0,0,0,GdPrv,No Shed,9,2006,WD,Normal,12.04355959836804,2490,1,1
1356,1357,20,RL,73.0,9477,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,HdBoard,HdBoard,65.0,65.0,3,3,CBlock,3,3,1,GasA,3,Y,SBrkr,0,0,1,0,3,3,5,Typ,0,0,Attchd,1966.0,RFn,1,264,3,3,Y,0,0,0,0,0,0,GdWo,No Shed,10,2008,WD,Normal,11.608244735642321,1756,0,1
1357,1358,20,RL,73.0,12537,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1971,2008,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,3,CBlock,3,3,1,GasA,5,Y,SBrkr,1,0,1,1,3,3,6,Typ,1,2,Attchd,1971.0,Fin,2,500,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,4,2010,WD,Normal,11.917730355182513,2156,0,1
1358,1359,160,FV,73.5,2117,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,216.0,216.0,4,3,PConc,4,3,1,GasA,5,Y,SBrkr,0,0,2,1,3,4,5,Typ,0,0,Detchd,2000.0,Unf,2,440,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,6,2010,WD,Normal,12.086731521684555,2329,1,1
1359,1360,20,RL,129.0,16737,Pave,No Alley,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,66.0,66.0,4,3,PConc,5,3,3,GasA,5,Y,SBrkr,1,0,2,0,3,5,8,Typ,1,4,Attchd,2004.0,Fin,3,770,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,9,2006,WD,Normal,12.660331092405906,3960,0,1
1360,1361,70,RL,51.0,9842,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,0.0,0.0,3,3,BrkTil,3,2,1,GasA,5,Y,SBrkr,0,0,3,1,4,3,8,Typ,0,0,BuiltIn,1998.0,RFn,2,621,3,3,Y,1,0,1,0,0,0,No Fence,No Shed,5,2008,WD,Normal,12.149507585033072,3213,1,1
1361,1362,20,RL,124.0,16158,Pave,No Alley,IR1,Low,AllPub,Inside,Mod,StoneBr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,16.0,16.0,4,3,PConc,5,3,3,GasA,5,Y,SBrkr,1,0,2,0,3,4,7,Typ,1,4,Attchd,2005.0,Fin,2,430,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,6,2009,WD,Normal,12.468440756144114,3060,0,1
1362,1363,50,RL,73.0,12513,Pave,No Alley,IR1,Lvl,AllPub,FR2,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,4,4,1920,2007,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,4,BrkTil,3,2,1,GasA,4,Y,SBrkr,0,0,2,0,4,3,7,Typ,1,4,Attchd,1920.0,Unf,1,368,3,3,Y,1,0,0,0,0,0,No Fence,No Shed,6,2009,WD,Normal,11.560772327227417,2453,1,1
1363,1364,60,RL,73.0,8499,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,3,PConc,4,3,1,GasA,5,Y,SBrkr,0,0,2,1,3,4,6,Typ,1,4,BuiltIn,2007.0,Fin,2,432,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,3,2007,New,Partial,11.963574241653713,2028,1,1
1364,1365,160,FV,30.0,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,4,3,PConc,4,3,1,GasA,5,Y,SBrkr,0,0,2,1,2,4,4,Typ,0,0,Detchd,2005.0,RFn,2,480,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,4,2006,WD,Abnorml,11.878630514504515,1720,1,1
1365,1366,60,FV,73.5,7500,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,4,3,PConc,4,3,1,GasA,5,Y,SBrkr,1,0,2,1,3,4,7,Typ,0,0,Attchd,2000.0,RFn,2,663,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,1,2010,WD,Normal,12.283038316285214,2488,1,1
1366,1367,60,RL,68.0,9179,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,158.0,158.0,4,3,PConc,4,3,1,GasA,5,Y,SBrkr,1,0,2,1,3,4,7,Typ,0,0,Attchd,1999.0,RFn,2,588,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,6,2008,WD,Abnorml,12.170450649220749,2663,1,1
1367,1368,160,RM,41.0,2665,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,CemntBd,CmentBd,0.0,0.0,3,3,PConc,3,3,1,GasA,5,Y,SBrkr,0,0,2,0,4,3,6,Typ,1,3,Attchd,1977.0,RFn,1,336,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,7,2006,WD,Normal,11.751950239425476,2232,1,1
1368,1369,120,RM,70.0,4435,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,170.0,170.0,4,3,PConc,4,3,3,GasA,5,Y,SBrkr,1,0,1,0,1,4,4,Typ,0,0,Attchd,2003.0,Fin,2,420,3,3,Y,1,0,0,0,0,0,No Fence,No Shed,6,2009,WD,Normal,11.87757552297847,1696,0,1
1369,1370,20,RL,48.0,10635,Pave,No Alley,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,171.0,171.0,4,3,PConc,4,3,3,GasA,5,Y,SBrkr,1,0,2,0,3,4,8,Typ,1,3,Attchd,2003.0,Fin,2,502,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,5,2010,WD,Normal,12.354496960983985,3325,0,1
1370,1371,50,RL,90.0,5400,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,CBlock,CBlock,0.0,0.0,2,3,PConc,3,3,1,GasA,5,Y,SBrkr,0,0,1,0,2,3,6,Typ,0,0,Detchd,1967.0,Fin,1,338,3,3,Y,0,0,1,0,0,0,No Fence,No Shed,10,2009,WD,Normal,11.561725152903833,2214,1,1
1371,1372,80,RL,80.0,9600,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1996,Hip,CompShg,AsbShng,AsbShng,0.0,0.0,3,3,CBlock,3,3,3,GasA,4,Y,SBrkr,1,0,1,0,3,4,8,Typ,1,3,BuiltIn,1955.0,RFn,1,377,3,3,Y,0,1,0,0,1,0,MnPrv,No Shed,10,2008,WD,Normal,12.016732516077072,2653,0,1
1372,1373,60,RL,75.0,9750,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,1998,1998,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,3,PConc,4,3,3,GasA,5,Y,SBrkr,1,0,2,1,3,4,8,Typ,1,3,Detchd,1998.0,RFn,2,583,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,6,2006,WD,Normal,12.521981322562505,3205,1,1
1373,1374,20,RL,91.0,11400,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,705.0,705.0,5,3,PConc,5,3,4,GasA,5,Y,SBrkr,1,0,2,1,2,5,8,Typ,2,4,Attchd,2001.0,RFn,3,804,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,3,2007,WD,Normal,13.05301544288996,5266,0,1
1374,1375,60,FV,85.0,10625,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,0.0,0.0,4,3,PConc,4,3,1,GasA,5,Y,SBrkr,0,0,2,1,3,4,9,Typ,1,4,Attchd,2005.0,Fin,3,936,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,7,2008,WD,Normal,12.429220196836383,2984,1,1
1375,1376,20,RL,89.0,10991,Pave,No Alley,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,80.0,80.0,4,3,PConc,4,3,4,GasA,5,Y,SBrkr,0,0,2,0,3,4,7,Typ,1,4,Attchd,2007.0,Fin,3,722,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,12,2007,New,Partial,12.384223015005313,3142,0,1
1376,1377,30,RL,52.0,6292,Pave,No Alley,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,3,3,BrkTil,4,3,2,GasA,3,N,SBrkr,0,0,1,0,2,3,4,Typ,0,0,Detchd,1925.0,Unf,1,160,2,3,Y,0,1,0,0,0,0,No Fence,No Shed,4,2008,WD,Normal,11.418625774449596,1558,0,1
1377,1378,50,RL,60.0,10998,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,3,3,CBlock,3,3,1,GasA,5,Y,SBrkr,0,0,2,0,3,3,6,Min2,0,0,Detchd,1977.0,Unf,2,660,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,7,2009,WD,Normal,11.669937760751914,2588,1,1
1378,1379,160,RM,21.0,1953,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,408.0,408.0,3,3,CBlock,3,2,1,GasA,3,Y,SBrkr,0,0,1,1,2,3,5,Typ,0,0,Detchd,1973.0,Unf,1,264,3,3,Y,1,0,0,0,0,0,No Fence,No Shed,6,2006,WD,Normal,11.326607934898927,1470,1,1
1379,1380,80,RL,73.0,9735,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,3,PConc,4,3,1,GasA,4,Y,SBrkr,0,0,2,1,3,4,7,Typ,0,0,BuiltIn,2007.0,Fin,2,400,3,3,Y,1,0,0,0,0,0,No Fence,No Shed,5,2008,WD,Normal,12.02874460037869,1778,1,1
1380,1381,30,RL,45.0,8212,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,0.0,0.0,3,2,BrkTil,3,2,1,GasA,3,N,FuseF,1,0,1,0,2,3,5,Typ,0,0,Detchd,1938.0,Unf,1,200,3,2,Y,0,0,1,0,0,0,No Fence,No Shed,6,2010,WD,Normal,10.97679912709094,1728,0,1
1381,1382,20,RL,73.0,12925,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,BrkFace,Plywood,0.0,0.0,3,3,CBlock,3,3,2,GasA,5,Y,SBrkr,0,0,2,1,4,3,7,Typ,2,4,Attchd,1970.0,Fin,2,550,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,5,2008,WD,Normal,12.377927112974284,3322,0,1
1382,1383,70,RM,60.0,7200,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,3,3,BrkTil,2,3,1,GasA,5,Y,SBrkr,1,0,1,1,4,4,8,Typ,0,0,Detchd,1989.0,Unf,2,576,3,3,N,1,0,1,0,0,0,No Fence,No Shed,10,2006,WD,Normal,11.964007453736912,2358,1,1
1383,1384,30,RL,71.0,25339,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1918,2007,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,3,4,BrkTil,3,3,1,GasA,5,Y,SBrkr,0,0,2,0,3,4,7,Typ,0,0,Attchd,2007.0,Unf,2,576,3,3,N,0,0,1,0,0,0,No Fence,No Shed,8,2007,WD,Normal,11.626263078808801,2232,0,1
